14:10:36 time x y voltage current 
14:10:37 time x y voltage current 
14:10:38 time x y voltage current 
14:10:39 time x y voltage current 
14:10:40 time x y voltage current 
14:10:41 time x y voltage current 
14:10:42 time x y voltage current 
14:10:43 time x y voltage current 
14:10:44 time x y voltage current 
14:10:45 time x y voltage current 
14:10:46 time x y voltage current 
14:10:47 time x y voltage current 
14:10:48 time x y voltage current 
16:48:58 1635 49.28114965 -122.9103539 79.99 68.48 1
16:48:59 1636 49.2809822 -122.9104101 16.33 30.89 1
16:49:00 1637 49.2808573 -122.910585 57 44.98 1
16:49:01 1638 49.28092125 -122.9105449 88.6 57.43 1
16:49:02 1639 49.28101385 -122.9103902 47.56 32.33 1
16:49:03 1640 49.2810056 -122.9103674 8.63 18.64 1
16:49:04 1641 49.2809663 -122.9101478 82.21 29.28 1
16:49:05 1642 49.2809205 -122.9099424 24.12 82.22 1
16:49:06 1643 49.2808867 -122.9098966 49.67 38.95 1
16:49:07 1644 49.28111975 -122.9097113 27.48 63.02 1
16:49:08 1645 49.28096825 -122.90965215 5.4 26.61 1
16:49:09 1646 49.2808655 -122.90957895 84.63 59 1
16:49:10 1647 49.28087785 -122.90933255 79.09 35.5 1
16:49:11 1648 49.28075125 -122.90952645 50.81 1.71 1
16:49:12 1649 49.28063095 -122.90948085 81.38 41.24 1
16:49:13 1650 49.2804428 -122.90969385 72.69 19.11 1
16:49:14 1651 49.28037855 -122.9094897 3.38 2.9 1
16:49:15 1652 49.2806085 -122.90952045 53.03 92.82 1
16:49:16 1653 49.28056655 -122.9097024 24.43 36.62 1
16:49:17 1654 49.28076425 -122.909511 8.5 72.71 1
16:49:18 1655 49.28052205 -122.9096507 7.45 28.19 1
16:49:19 1656 49.28049375 -122.90973805 95.63 1.57 1
16:49:20 1657 49.2804511 -122.90994215 93.27 18.48 1
16:49:21 1658 49.28068675 -122.91011025 53.57 64.54 1
16:49:22 1659 49.28090825 -122.9099775 56.88 1.12 1
16:49:23 1660 49.28100285 -122.9097297 22.95 83.95 1
16:49:24 1661 49.28083735 -122.9098105 87.37 8.22 1
16:49:25 1662 49.2806455 -122.90984725 4.36 38.75 1
16:49:26 1663 49.2806455 -122.90997565 10.31 27.04 1
16:49:27 1664 49.28046445 -122.9098688 13.57 41.2 1
16:49:28 1665 49.2806545 -122.90963155 4.21 30.7 1
16:49:29 1666 49.2805842 -122.90950705 43.07 50.84 1
16:49:30 1667 49.28050835 -122.90940535 25.38 95.54 1
16:49:31 1668 49.2804842 -122.9094617 39.58 24.26 1
16:49:32 1669 49.2804697 -122.9095894 11.6 39.79 1
16:49:33 1670 49.28050485 -122.90940345 4.54 5.38 1
16:49:34 1671 49.28042935 -122.90950785 28.07 19.48 1
16:49:35 1672 49.2806392 -122.90947065 72.35 84.87 1
16:49:36 1673 49.2804745 -122.9093338 94 34.82 1
16:49:37 1674 49.28035095 -122.9091184 21.92 22.99 1
16:49:38 1675 49.28037485 -122.9089504 12.03 57.7 1
16:49:39 1676 49.2805615 -122.90880965 13.66 94.43 1
16:49:40 1677 49.2805955 -122.90884655 22.63 16.3 1
16:49:41 1678 49.28036665 -122.9088227 29.01 61.88 1
16:49:42 1679 49.2804574 -122.9087404 92.91 4.97 1
16:49:43 1680 49.2805916 -122.9087532 78.1 47.59 1
16:49:44 1681 49.2806883 -122.90871305 99.97 50.06 1
16:49:45 1682 49.2808762 -122.90853755 35.3 68 1
16:49:46 1683 49.2809071 -122.908307 42.76 52.53 1
16:49:47 1684 49.280777 -122.9084855 19.22 50.85 1
16:49:48 1685 49.28059025 -122.90856315 60.44 81.84 1
16:49:49 1686 49.2803483 -122.90836035 22.84 71.25 1
16:49:50 1687 49.28020905 -122.90835135 88.99 16.94 1
16:49:51 1688 49.2801565 -122.9085623 3.17 80.53 1
16:49:52 1689 49.2802673 -122.90855565 56.92 39.43 1
16:49:53 1690 49.280031 -122.90872005 40.7 83.02 1
16:49:54 1691 49.2797887 -122.90892775 82.26 29.89 1
16:49:55 1692 49.27993205 -122.90875075 53.67 41.1 1
16:49:56 1693 49.28016155 -122.9086352 34.66 63.74 1
16:49:57 1694 49.28014185 -122.90851575 71.06 89.23 1
16:49:58 1695 49.28038685 -122.90858175 55.07 32.65 1
16:49:59 1696 49.28025025 -122.9085344 27.41 45.77 1
16:50:00 1697 49.28008375 -122.90840605 63.67 1.99 1
16:50:01 1698 49.2799927 -122.90854235 94.07 5.89 1
16:50:02 1699 49.2797903 -122.9083138 71.34 75.54 1
16:50:03 1700 49.2798 -122.90819185 67.13 36.42 1
16:50:04 1701 49.27961885 -122.90826 20.02 51.96 1
16:50:05 1702 49.27945415 -122.90808865 6.58 1.22 1
16:50:06 1703 49.27943625 -122.9080697 14.06 72.73 1
16:50:07 1704 49.27957 -122.90822875 66.77 37.14 1
16:50:08 1705 49.27938015 -122.90840785 10.65 80.94 1
16:50:09 1706 49.2795558 -122.9082168 26.79 14.12 1
16:50:10 1707 49.279621 -122.90813325 58.07 41.45 1
16:50:11 1708 49.2795076 -122.9081904 82.96 72.23 1
16:50:12 1709 49.2797141 -122.90823255 7.19 99.8 1
16:50:13 1710 49.27984925 -122.90822175 41.68 15.94 1
16:50:14 1711 49.2799044 -122.90817505 65.9 30.09 1
16:50:15 1712 49.2800357 -122.9081307 68.02 90.49 1
16:50:16 1713 49.2799882 -122.908261 27.07 82.93 1
16:50:17 1714 49.27976115 -122.9082502 5.73 66 1
16:50:18 1715 49.2798429 -122.9082185 37.61 34.81 1
16:50:19 1716 49.27995485 -122.9079754 60.76 8.37 1
16:50:20 1717 49.27971205 -122.9079118 20.98 14.2 1
16:50:21 1718 49.2798802 -122.90811325 85.75 30.11 1
16:50:22 1719 49.2797928 -122.90798705 17.88 26.54 1
16:50:23 1720 49.27977835 -122.9079491 69.52 44.66 1
16:50:24 1721 49.27986775 -122.90818065 50.73 83.03 1
16:50:25 1722 49.2799399 -122.90798805 48.9 81.16 1
16:50:26 1723 49.2799987 -122.9078275 23.77 50.51 1
16:50:27 1724 49.28013965 -122.90767165 22.36 13.27 1
16:50:28 1725 49.2799335 -122.907919 37.23 43.94 1
16:50:29 1726 49.2798261 -122.90811085 0.83 93.23 1
16:50:30 1727 49.27981195 -122.90828975 10.42 77.77 1
16:50:31 1728 49.27957815 -122.9081506 26.28 89.58 1
16:50:32 1729 49.2797113 -122.90799555 35.62 31.88 1
16:50:33 1730 49.2795112 -122.90798355 42.76 8.14 1
16:50:34 1731 49.27949845 -122.90784115 42.39 82.27 1
16:50:35 1732 49.2796269 -122.90798335 93.38 58.6 1
16:50:36 1733 49.27946765 -122.9078038 6.15 39.17 1
16:50:37 1734 49.2792682 -122.90789645 2.39 27.58 1
16:50:38 1735 49.27926285 -122.9079735 94.41 49.49 1
16:50:39 1736 49.2790691 -122.9079902 66.74 8.89 1
16:50:40 1737 49.27883375 -122.90779355 41.14 87.2 1
16:50:41 1738 49.2788903 -122.9076243 84.74 26 1
16:50:42 1739 49.27869795 -122.90771155 52.71 43.99 1
16:50:43 1740 49.27877505 -122.9077957 1.15 73.7 1
16:50:44 1741 49.27861995 -122.90779315 45.56 40.13 1
16:50:45 1742 49.2785331 -122.90782065 31.34 80.49 1
16:50:46 1743 49.27845455 -122.907789 61.67 73.96 1
16:50:47 1744 49.27821395 -122.90773785 53.48 55.76 1
16:50:48 1745 49.27819795 -122.9075046 51.3 1.05 1
16:50:49 1746 49.27814035 -122.90758045 33.27 28.73 1
16:50:50 1747 49.278209 -122.90771655 83.45 78.09 1
16:50:51 1748 49.27797275 -122.9079098 49.15 94.95 1
16:50:52 1749 49.2782072 -122.9078727 55.49 17.05 1
16:50:53 1750 49.2784262 -122.90810715 18.6 69.01 1
16:50:54 1751 49.2781887 -122.9080474 52.33 94.01 1
16:50:55 1752 49.27804645 -122.9081147 2.16 29.19 1
16:50:56 1753 49.27812495 -122.90816915 50.73 17.09 1
16:50:57 1754 49.27808625 -122.9082883 5.54 37.36 1
16:50:58 1755 49.27812225 -122.90813285 59.4 41.46 1
16:50:59 1756 49.27795465 -122.90836475 68.81 99.99 1
16:51:00 1757 49.2778979 -122.90825745 11.76 93.34 1
16:51:01 1758 49.2779613 -122.9081506 38.56 27.13 1
16:51:02 1759 49.2778252 -122.9079738 65.4 67.61 1
16:51:03 1760 49.27760905 -122.90805695 81.31 48.54 1
16:51:04 1761 49.2776952 -122.90817155 88.99 26.16 1
16:51:05 1762 49.27757605 -122.9080919 53.4 92.91 1
16:51:06 1763 49.27764965 -122.90793075 98.01 29.56 1
16:51:07 1764 49.27787945 -122.90771975 40.7 52.95 1
16:51:08 1765 49.2780449 -122.90778185 81.35 46.68 1
16:51:09 1766 49.27816815 -122.90790015 11.45 82.26 1
16:51:12 1768 49.27821815 -122.90802725 8.26 35.03 1
16:51:12 1769 49.2779834 -122.90813345 22.15 91.02 1
16:51:13 1770 49.27777505 -122.9082457 14.54 0.72 1
16:51:14 1771 49.27759415 -122.90834205 93.18 19.52 1
16:51:15 1772 49.27742665 -122.9081424 65.45 89.76 1
16:51:16 1773 49.27758805 -122.90798685 94.87 67.05 1
16:51:17 1774 49.2776812 -122.90798955 60.93 4.89 1
16:51:18 1775 49.27748585 -122.9081946 70.3 69.96 1
16:51:19 1776 49.2774867 -122.9084199 21.09 50.96 1
16:51:20 1777 49.27754245 -122.9084215 7.77 13.01 1
16:51:21 1778 49.2777532 -122.9085008 64.27 29.09 1
16:51:22 1779 49.2779486 -122.9085 95.25 3.9 1
16:51:23 1780 49.27789705 -122.90846835 11.53 98.16 1
16:51:24 1781 49.27772715 -122.90848505 10.55 6.76 1
16:51:25 1782 49.2775667 -122.90858305 10.59 32.26 1
16:51:26 1783 49.27751975 -122.90856905 3.47 51.01 1
16:51:27 1784 49.27774505 -122.9087035 25.39 31.43 1
16:51:28 1785 49.2775497 -122.90875595 12.24 0.27 1
16:51:29 1786 49.27734355 -122.9085441 73.47 19.26 1
16:51:30 1787 49.277419 -122.9085035 2.52 51.47 1
16:51:31 1788 49.27744155 -122.90846275 70.69 91.44 1
16:51:33 1790 49.2770667 -122.90853095 1.81 5.81 1
16:51:34 1791 49.27694545 -122.9087049 21.74 62.54 1
16:51:35 1792 49.27684565 -122.9085786 37.79 98.92 1
16:51:36 1793 49.27685085 -122.90865535 83.05 8.71 1
16:51:37 1794 49.2768457 -122.9087963 11.31 22.59 1
16:51:38 1795 49.27687425 -122.9086576 74.67 89.98 1
16:51:39 1796 49.2767101 -122.90852505 34.47 20.09 1
16:51:40 1797 49.27681385 -122.90846965 39.9 94.38 1
16:51:41 1798 49.27672 -122.90834655 83.27 38.88 1
16:51:42 1799 49.2767127 -122.90833355 80.37 52.58 1
16:51:43 1800 49.2766808 -122.90815295 65.43 12.37 1
16:51:44 1801 49.2766532 -122.90816825 6.28 42.57 1
16:51:45 1802 49.2766885 -122.90820825 70.63 39.81 1
16:51:46 1803 49.2767871 -122.908329 86.29 8.99 1
16:51:47 1804 49.27683655 -122.9084615 42.7 64.29 1
16:51:49 1805 49.2768803 -122.90833065 30.97 0.7 1
16:51:50 1806 49.27704895 -122.90837235 80.48 11.52 1
16:51:51 1807 49.2771577 -122.90855115 89.52 26.56 1
16:51:52 1808 49.2772535 -122.9087244 77.46 14.87 1
16:51:53 1809 49.2774107 -122.90870875 37.49 11.75 1
16:51:54 1810 49.27732635 -122.9085405 85.89 28.07 1
16:51:55 1811 49.277394 -122.9086947 3.58 24.12 1
16:51:56 1812 49.27733495 -122.90856475 76.51 48.94 1
16:51:57 1813 49.27724545 -122.90878575 3.5 70.59 1
16:51:58 1814 49.27726775 -122.90897835 61.39 59.74 1
16:51:59 1815 49.27706875 -122.90902655 48.42 2.67 1
16:52:00 1816 49.277219 -122.909098 19.95 52.16 1
16:52:01 1817 49.2771275 -122.909082 53.85 95.68 1
16:52:02 1818 49.2773652 -122.9091372 16.83 81.15 1
16:52:03 1819 49.27739935 -122.90912825 67.26 73.94 1
16:52:04 1820 49.2773452 -122.908972 75.14 76.98 1
16:52:05 1821 49.2773585 -122.90912765 42.39 36.47 1
16:52:06 1822 49.2771829 -122.90897975 26.02 61.93 1
16:52:07 1823 49.27738955 -122.9092107 96.74 45.62 1
16:52:08 1824 49.27738605 -122.9091196 81.72 82.35 1
16:52:09 1825 49.27725075 -122.9091655 50.34 33.26 1
16:52:10 1826 49.277123 -122.90927295 22.49 24.63 1
16:52:11 1827 49.27717085 -122.90942635 13.53 20.33 1
16:52:12 1828 49.27737415 -122.90921105 23.23 53.85 1
16:52:13 1829 49.277266 -122.90943315 96.22 48.16 1
16:52:14 1830 49.2772647 -122.90957035 73.32 49.07 1
16:52:15 1831 49.27706585 -122.90949345 1.72 3.08 1
16:52:16 1832 49.27723495 -122.9096319 74.44 71.37 1
16:52:17 1833 49.2770306 -122.90976185 87.52 98.59 1
16:52:18 1834 49.27706055 -122.90993035 99.5 79.28 1
16:52:19 1835 49.27717875 -122.9097106 22.72 56.45 1
16:52:20 1836 49.2772481 -122.90968905 80.16 24.9 1
16:52:21 1837 49.277012 -122.9095965 48.04 91.08 1
16:52:22 1838 49.2771041 -122.90939755 20.25 63.1 1
16:52:23 1839 49.2770275 -122.9092011 1.14 59.64 1
16:52:24 1840 49.27695415 -122.90920815 19.61 75.66 1
16:52:25 1841 49.2770497 -122.90909235 21.22 54.09 1
16:52:26 1842 49.2771369 -122.90933465 36.28 89.68 1
16:52:27 1843 49.2769233 -122.9092569 96.68 43.17 1
16:52:28 1844 49.2767468 -122.9094668 67.92 24.12 1
16:52:29 1845 49.27698205 -122.90963595 14.88 1.65 1
16:52:30 1846 49.27687965 -122.9098745 75.95 70.77 1
16:52:31 1847 49.276935 -122.91011615 88.7 90.74 1
16:52:32 1848 49.27694695 -122.9101955 37.24 9.78 1
16:52:33 1849 49.27694985 -122.91036355 50.54 60.94 1
16:52:34 1850 49.27714105 -122.9105899 11.2 28.25 1
16:52:35 1851 49.2772512 -122.9104028 68.81 96.27 1
16:52:36 1852 49.2774584 -122.9105615 7.44 62.08 1
16:52:37 1853 49.2773419 -122.91059735 61.03 93.39 1
16:52:38 1854 49.2773282 -122.91053765 54.49 39.53 1
16:52:39 1855 49.2772437 -122.9106427 96.69 41.74 1
16:52:40 1856 49.2772932 -122.9108549 51.37 9.41 1
16:52:41 1857 49.27747565 -122.9107522 37.96 24.49 1
16:52:42 1858 49.2774788 -122.9109761 99.86 79.01 1
16:52:43 1859 49.27767395 -122.91084555 25.76 86.89 1
16:52:44 1860 49.27759115 -122.9109578 87.06 51.32 1
16:52:45 1861 49.2776767 -122.9110386 82.18 80.18 1
16:52:46 1862 49.27761735 -122.91108685 52.18 89.05 1
16:52:47 1863 49.2778215 -122.91087885 52.44 71.58 1
16:52:48 1864 49.27758565 -122.91112805 83.59 10.37 1
16:52:49 1865 49.2776972 -122.91104175 39.03 63.42 1
16:52:50 1866 49.2775924 -122.9111051 41.21 44.55 1
16:52:51 1867 49.27776345 -122.91114135 34.19 64.89 1
16:52:52 1868 49.27780495 -122.9113651 30.9 14.79 1
16:52:53 1869 49.27762645 -122.911415 82.42 24.17 1
16:52:54 1870 49.277866 -122.91164765 3.64 48.86 1
16:52:55 1871 49.27781325 -122.91189575 62.3 51.78 1
16:52:56 1872 49.2779343 -122.9120076 23.34 56.08 1
16:52:57 1873 49.27790955 -122.9120273 16.12 43.93 1
16:52:58 1874 49.27781495 -122.9122719 96.12 11.19 1
16:52:59 1875 49.2776586 -122.91208035 55.63 16.61 1
16:53:00 1876 49.27764805 -122.91193535 16.27 68.83 1
16:53:01 1877 49.27747025 -122.9118017 4.77 1.11 1
16:53:02 1878 49.27763345 -122.9115898 67.41 50.29 1
16:53:03 1879 49.2777081 -122.9117095 47.17 25.2 1
16:53:04 1880 49.2776568 -122.91173265 4.54 13.74 1
16:53:05 1881 49.2778605 -122.91173585 23.58 41.99 1
16:53:06 1882 49.27777655 -122.9114867 83.68 45.04 1
16:53:07 1883 49.27792735 -122.9116228 66.59 67.99 1
16:53:08 1884 49.2778827 -122.91183165 37.01 49.1 1
16:53:09 1885 49.2777875 -122.9116059 54.98 81.71 1
16:53:10 1886 49.27797365 -122.9113621 14.22 63.69 1
16:53:11 1887 49.2777867 -122.91125375 0.99 96.13 1
16:53:12 1888 49.27760135 -122.9112217 57.53 35.18 1
16:53:13 1889 49.2774725 -122.911456 50.67 60.21 1
16:53:14 1890 49.27754505 -122.9114879 41.46 17.37 1
16:53:15 1891 49.277386 -122.911481 42.19 85.56 1
16:53:16 1892 49.27722595 -122.91147345 4.19 55.99 1
16:53:17 1893 49.2772535 -122.91134535 65.05 46.06 1
16:53:18 1894 49.2771938 -122.91126885 23.24 71.52 1
16:53:19 1895 49.27706885 -122.91122 15.58 81.1 1
16:53:20 1896 49.2771243 -122.91119855 95.34 41.69 1
16:53:21 1897 49.27735385 -122.9113907 8.22 37.27 1
16:53:22 1898 49.27759065 -122.9113087 15.6 9.18 1
16:53:23 1899 49.2778054 -122.9112847 46.13 14.29 1
16:53:24 1900 49.27780805 -122.91128985 67.16 57.19 1
16:53:25 1901 49.27768435 -122.911402 2.42 31.28 1
16:53:26 1902 49.2774942 -122.91119715 66.17 52 1
16:53:27 1903 49.27754515 -122.91113125 31.38 24.57 1
16:53:28 1904 49.27746505 -122.9112953 67.13 3.23 1
16:53:29 1905 49.2772853 -122.91119125 87.43 73.68 1
16:53:30 1906 49.2773041 -122.91095705 80.35 77.91 1
16:53:31 1907 49.27735695 -122.91107515 86.99 19.98 1
16:53:32 1908 49.27737805 -122.91083985 48.61 85.1 1
16:53:33 1909 49.27756705 -122.91094655 71.27 4.17 1
16:53:34 1910 49.27781095 -122.9111322 23.13 1 1
16:53:35 1911 49.2777835 -122.91113015 90.81 55.91 1
16:53:36 1912 49.27762245 -122.9111307 26.76 1.33 1
16:53:37 1913 49.27785585 -122.9110297 58.84 88.13 1
16:53:38 1914 49.27762695 -122.9109973 71.92 14.49 1
16:53:39 1915 49.27780575 -122.91086665 75.03 73.2 1
16:53:40 1916 49.2776867 -122.9109085 15.99 93.07 1
16:53:41 1917 49.2778623 -122.9111257 94.44 57.25 1
16:53:42 1918 49.27803365 -122.9113753 16.64 58.87 1
16:53:43 1919 49.2781741 -122.91136025 94.39 74.96 1
16:53:44 1920 49.2781785 -122.9115822 48.57 60.52 1
16:53:45 1921 49.27794275 -122.91152595 62.9 0.78 1
16:53:46 1922 49.27814855 -122.91167805 32.17 26.58 1
16:53:47 1923 49.2782144 -122.91171725 74.59 92.49 1
16:53:48 1924 49.27831355 -122.91148445 62.82 90.36 1
16:53:49 1925 49.278518 -122.9114399 96.5 79.93 1
16:53:50 1926 49.27830655 -122.91119575 76.29 25.46 1
16:53:51 1927 49.27845665 -122.91099495 9.46 51.22 1
16:53:52 1928 49.27840265 -122.9107895 34.01 61.74 1
16:53:53 1929 49.2782269 -122.91060405 51.17 15.23 1
16:53:54 1930 49.27809215 -122.9104494 51.87 47.76 1
16:53:55 1931 49.2780678 -122.91062255 64.64 31.85 1
16:53:56 1932 49.278141 -122.91077405 21.65 88.64 1
16:53:57 1933 49.27810925 -122.9110144 24.29 62.35 1
16:53:58 1934 49.27790855 -122.91106125 96.98 43.26 1
16:53:59 1935 49.2777498 -122.91120475 72.59 38.98 1
16:54:00 1936 49.2778897 -122.911352 48.12 72.18 1
16:54:01 1937 49.27764375 -122.91157435 83.12 26.97 1
16:54:02 1938 49.2774563 -122.91145845 87.6 8.11 1
16:54:03 1939 49.27753415 -122.9116013 33.29 60.42 1
16:54:04 1940 49.2775479 -122.91151115 29.86 29.86 1
16:54:05 1941 49.2773811 -122.9115924 94.69 51.11 1
16:54:06 1942 49.2773514 -122.91142715 26.25 20.11 1
16:54:07 1943 49.2775841 -122.9114385 53.31 76.24 1
16:54:08 1944 49.2775403 -122.91136955 62.54 8.14 1
16:54:09 1945 49.2775249 -122.9112668 42.65 52.55 1
16:54:10 1946 49.2773806 -122.91103205 5.6 48.46 1
16:54:11 1947 49.27746945 -122.91080875 44.82 47.7 1
16:54:12 1948 49.2774321 -122.9108442 17.27 17.42 1
16:54:13 1949 49.2775005 -122.9108362 55.56 5.11 1
16:54:14 1950 49.27736645 -122.91060515 59.3 95.24 1
16:54:15 1951 49.277593 -122.910812 31.72 63.19 1
16:54:16 1952 49.277618 -122.9106141 47.33 11.08 1
16:54:17 1953 49.2774074 -122.91051585 51.49 97.59 1
16:54:18 1954 49.2773489 -122.91042715 14.33 54.55 1
16:54:19 1955 49.27753285 -122.91032565 26.87 74.16 1
16:54:20 1956 49.27772665 -122.9103187 48.47 71.47 1
16:54:21 1957 49.2776377 -122.910222 13.15 28.12 1
16:54:22 1958 49.2778343 -122.91016425 4.28 57.7 1
16:54:23 1959 49.2776501 -122.91017295 0.63 95.55 1
16:54:24 1960 49.2776806 -122.9100159 7.66 63.78 1
16:54:25 1961 49.2779049 -122.9098034 4.3 6.29 1
16:54:26 1962 49.2777202 -122.9097518 61.1 52.76 1
16:54:27 1963 49.27762395 -122.90960235 11.88 78.2 1
16:54:28 1964 49.2775051 -122.90974205 4.45 70.2 1
16:54:29 1965 49.27763655 -122.90973855 48.72 90.38 1
16:54:30 1966 49.2777119 -122.90971415 68.05 68.26 1
16:54:31 1967 49.27759775 -122.90948175 46.32 11.75 1
16:54:32 1968 49.2777617 -122.9094473 37.73 30.36 1
16:54:33 1969 49.27768575 -122.9095897 7.35 37.03 1
16:54:34 1970 49.27771575 -122.9097379 59.6 93.38 1
16:54:35 1971 49.2776691 -122.90994885 6.58 81.97 1
16:54:36 1972 49.2774987 -122.9097627 81.68 56.61 1
16:54:37 1973 49.2776287 -122.90960795 43.19 2.26 1
16:54:38 1974 49.27745805 -122.9095919 31.44 83.54 1
16:54:39 1975 49.2772118 -122.9094171 20.04 69.29 1
16:54:40 1976 49.277446 -122.9096522 1.39 52.34 1
16:54:41 1977 49.2775463 -122.9097043 97.32 0.67 1
16:54:42 1978 49.2774557 -122.9094957 68.69 62.5 1
16:54:43 1979 49.2775059 -122.9095627 42.82 99.26 1
16:54:44 1980 49.2773136 -122.9093514 48.47 59.76 1
16:54:45 1981 49.27753085 -122.90915385 90.29 89.04 1
16:54:46 1982 49.2774949 -122.90934575 10.52 47.16 1
16:54:47 1983 49.2772514 -122.9095527 90.94 0.6 1
16:54:48 1984 49.2773717 -122.90957665 88.49 93.62 1
16:54:49 1985 49.2774726 -122.909459 81.55 86.31 1
16:54:50 1986 49.27740315 -122.90948475 14.59 67.75 1
16:54:51 1987 49.27759825 -122.90948295 11.46 6.19 1
16:54:52 1988 49.27761525 -122.909616 99.84 52.47 1
16:54:53 1989 49.2776482 -122.90973335 60.55 81.21 1
16:54:54 1990 49.27759685 -122.90966715 54.87 49.28 1
16:54:55 1991 49.2776701 -122.9095591 38.83 96.81 1
16:54:56 1992 49.2779058 -122.9097949 85.68 1.19 1
16:54:57 1993 49.2779417 -122.909865 23.71 8.2 1
16:54:58 1994 49.2778697 -122.90986405 19.87 79.24 1
16:54:59 1995 49.2778778 -122.90986045 25.94 31.42 1
16:55:00 1996 49.2777868 -122.909859 22.79 17.71 1
16:55:01 1997 49.2777079 -122.90968935 46.33 65.08 1
16:55:02 1998 49.27791715 -122.90966165 71.12 56.34 1
16:55:03 1999 49.2778357 -122.9098546 18.59 58.17 1
16:55:04 2000 49.27775325 -122.9100918 89.88 14.45 1
16:55:05 2001 49.2776733 -122.9098472 0.09 90.3 1
16:55:06 2002 49.2778798 -122.9098307 88.75 26.85 1
16:55:07 2003 49.27805795 -122.9099176 28.18 25.99 1
16:55:08 2004 49.27786055 -122.90972745 63.8 11.32 1
16:55:09 2005 49.277687 -122.9097453 62.41 55.86 1
16:55:10 2006 49.27792645 -122.90961015 0.34 34.19 1
16:55:11 2007 49.27791145 -122.90969825 62.87 62.83 1
16:55:12 2008 49.2779067 -122.9095684 62.19 87.16 1
16:55:13 2009 49.27787835 -122.9097565 51.36 29.3 1
16:55:14 2010 49.2779031 -122.90989805 63.51 37.14 1
16:55:15 2011 49.27779715 -122.91009315 98.37 80.06 1
16:55:16 2012 49.2777219 -122.9099441 35.18 75.29 1
16:55:17 2013 49.2775885 -122.9097524 77.04 15.67 1
16:55:18 2014 49.27762855 -122.90956825 88.95 24.29 1
16:55:19 2015 49.27743135 -122.90938405 47.48 35.91 1
16:55:20 2016 49.2774174 -122.90914985 72.62 36.02 1
16:55:21 2017 49.2773885 -122.9091826 99.64 85.05 1
16:55:22 2018 49.2772091 -122.9091728 29.8 10.97 1
16:55:23 2019 49.2771589 -122.90916415 70.59 78.57 1
16:55:24 2020 49.2771384 -122.90894675 97.8 35.29 1
16:55:25 2021 49.2771359 -122.9089004 87.15 40.3 1
16:55:26 2022 49.27695605 -122.90872925 10.15 2.3 1
16:55:27 2023 49.2768294 -122.9088833 55.89 75.99 1
16:55:28 2024 49.2770562 -122.90895505 59.44 53.24 1
16:55:29 2025 49.2771979 -122.90899255 31.51 63.39 1
16:55:30 2026 49.27729875 -122.90887895 20.91 7.53 1
16:55:31 2027 49.27749225 -122.9089253 46.31 66.95 1
16:55:32 2028 49.2775573 -122.9089889 62.55 63.36 1
16:55:33 2029 49.27732815 -122.9089066 99.22 5.05 1
16:55:34 2030 49.27749025 -122.9087758 9.08 4.82 1
16:55:35 2031 49.2777205 -122.9089827 18.87 98.85 1
16:55:36 2032 49.27752245 -122.9091566 63.36 38.05 1
16:55:37 2033 49.27769725 -122.90933715 6.81 80.72 1
16:55:38 2034 49.2777343 -122.90910815 18.18 2.64 1
16:55:39 2035 49.27790475 -122.90930275 74.36 21.07 1
16:55:40 2036 49.27786595 -122.9091306 32.63 39.83 1
16:55:41 2037 49.277922 -122.90913855 68.59 92.15 1
16:55:42 2038 49.27792745 -122.90927015 89.72 30.55 1
16:55:43 2039 49.2781426 -122.90911805 4.28 77.22 1
16:55:44 2040 49.27794145 -122.9093459 89.53 12.7 1
16:55:45 2041 49.27808905 -122.90925005 5.09 9.18 1
16:55:46 2042 49.2780104 -122.90907015 6.11 33.41 1
16:55:47 2043 49.2782234 -122.9092156 38.15 0.04 1
16:55:48 2044 49.2780454 -122.9092693 68.75 66.15 1
16:55:49 2045 49.27798785 -122.9090983 59.08 62.95 1
16:55:50 2046 49.27794435 -122.9091252 62.48 9.21 1
16:55:51 2047 49.2777725 -122.90908695 89.16 41.6 1
16:55:52 2048 49.27761755 -122.90890995 67.72 40.56 1
16:55:53 2049 49.27736765 -122.9091185 49.45 46.29 1
16:55:55 2050 49.2773099 -122.90901305 98.81 8.83 1
16:55:55 2051 49.27715795 -122.90902475 37.41 19.18 1
16:55:56 2052 49.27704625 -122.9092557 86.75 54.15 1
16:55:57 2053 49.27689535 -122.90925305 91.21 61.53 1
16:55:58 2054 49.27695585 -122.90941405 41.86 56.89 1
16:55:59 2055 49.27683075 -122.90942185 23.64 81.79 1
16:56:00 2056 49.27668585 -122.9092856 20.08 66.31 1
16:56:01 2057 49.27644625 -122.90913245 73.86 20.34 1
16:56:02 2058 49.27652625 -122.9089213 78.15 17.61 1
16:56:03 2059 49.2765127 -122.9089123 27.09 87.71 1
16:56:04 2060 49.27628085 -122.90911995 48.7 76.77 1
16:56:05 2061 49.27644635 -122.9092957 95.62 10.64 1
16:56:06 2062 49.27664165 -122.9091244 11.33 93.63 1
16:56:07 2063 49.2764287 -122.9093141 31.07 87.24 1
16:56:08 2064 49.276358 -122.90940115 23.26 65.57 1
16:56:09 2065 49.27630475 -122.9092822 68.55 19.95 1
16:56:10 2066 49.27634305 -122.9094583 51.21 9.08 1
16:56:11 2067 49.2764547 -122.90945085 56.77 84.24 1
16:56:13 2069 49.2766407 -122.9094438 98.83 87.2 1
16:56:13 2069 49.2766407 -122.9094438 98.83 87.2 1
